9505.90.00,226,NEVE ARTIFICIAL,"0,0000"
9403.70.00,293,NICHO MDF,"24,693"
7013.49.00,417,PALITEIRO,"17,697"
4403.22.00,783,PINHEIRO COMPLETO,"0,0000"
4420.90.00,477,PORTA CHAVE,"0,0000"
8306.30.00,248,PORTA RETRATO ,"31,055"
8303.00.00,476,PORTA ROLHA ,"0,0000"
3923.90.00,601,POTE CAVEIRA 3 POR 12,"0,0000"
7010.90.12,781,POTICHE ,"0,0000"
3924.10.00,290,QUADRO DECORATIVO,"33,874"
3924.10.00,802,QUADRO ESCOLAR,"67,235"
9103.90.00,265,RELOGIO MESA,"19,405"
4016.91.00,620,REVESTIMENTO PISO 50CM ,"0,0000"
6302.51.00,613,TRILHO DE MESA 1 METRO POR 12,"0,0000"
6810.99.00,115,VASO DECORATIVO,"20,937"
7013.91.10,780,VASO FOLHAGEM,"63,644"
7013.91.10,1072,VASO VIDRO ,"0,0000"
3406.00.00,1256,VELA,"0,7487"
3406.00.00,1257,VELA 2POR12,"0,0000"
3302.10.00,580,ÁGUA PERFUMADA CIA DO AROMA 500ML,"0,0000"
3302.10.00,627,AROMIZANTE DE AMBIENTE KIT 230ML,"0,0000"
4402.90.00,1184,CARVÃO NARGUILE,"0,0000"
4602.19.00,281,CESTA VIME,"0,0000"
4202.21.00,289,CONSUMO LOJA,"52,551"
3304.10.00,1138,desativado,"0,0000"
3302.10.00,607,DESODORANTE PÓS BANHO CIA DO AROMA 170ML,"0,0000"
9608.20.00,530,DIVERSOS 12,"163,100"
6805.30.90,1148,ESPONJA BANHO,"65,280"
3302.10.00,579,ESSENCIA OLEOSA CIA DO AROMA 20G,"0,0000"
9608.20.00,1193,INSTALACAO PELICULA,"0,0000"
3402.90.90,516,KIT LIMPEZA CARRO,"0,0000"
5909.00.00,1136,MANGUEIRA C PITEIRA,"0,0000"
9021.10.10,1146,MUNHEQUEIRA/TORNOZELEIRA,"36,757"
2403.11.00,1120,NAY BLUE BLEND,"0,0000"
2403.11.00,1122,NAY BUBBLE BLEND,"0,0000"
2403.11.00,1119,NAY BUBBLE GRAPE,"0,0000"
2403.11.00,1199,NAY CHERRY BLEND,"0,0000"
2403.11.00,1121,NAY FLORESTA NEGRA,"0,0000"
2403.11.00,1204,NAY FRESH TANGER,"0,0000"
2403.11.00,1200,NAY FRESH WATERMELON,"0,0000"
2403.11.00,1197,NAY MARACUJA BLEND,"0,0000"
2403.11.00,1198,NAY MELON BLEND,"0,0000"
